Mlejnek Jiří,2024 LS,TRUE,,"Pokud používáte zkratky, vysvětlete je. I se sebeznámějšími zkratkami se někteří možná ještě nesetkali, snažte se je prosím při jejich prvním použití v textu vysvětlit. Rozhodně se pak hodí do úvodu vytvořit seznam a vysvětlení pojmů, které se vyskytují ve velké části textu.",,,
Starý Jan,2024 LS,FALSE,,"asymptotické chování funkcí a posloupností (horní, dolní a těsné asymptotické meze)",C,,
Knop Dušan,2025 LS,TRUE,,"Ortogonalita a ortogonální báze: definice, vlastnosti, využití při počítání vzdáleností lineárních variet. Upřesnění: popsat proces, jak se hledá ortogonální báze",A,"Popsal jsem Gram-Schmidta, napsal definice ortogonality a ortogonální projekce. Ptal se mě na rozdíl mezi OG a ON souborem a využití ortogonality (proč se ortogonalizace dělá). Byl úplně v pohodě, asi za minutu mě poslal pryč.",
Čepek Miroslav,2025 LS,TRUE,,Metrika - definice a příklady. Metoda nejbližších sousedů pro klasifikaci i regresi. Aglomerativní hierarchické shlukování.,A,"Velice v pohodě. Zeptal se co je výpočetně náročné na shlukování (najít ty nejbližší body, výpočet jejich vzdáleností) a jak to zrychlit (předpočítáním matice vzdáleností)",
Daniel Dombek,2025 LS,TRUE,,"Ortoganalizace, ortogalne bazy, definice, vlastnosti,  vyuziti pri vzdalenosti 2 variet
+zameranie/dodefinovanie: napiste aj definicie normy a skalarny sucin",B,Dombek pohode celkom pytal sa ci rozumiem tym veciam a pytal sa co mi niekde chyba lebo som tam nemal napr ze pre všetky x co patria do telesa pri tych definiciach,
Dedecius Kamil,2025 LS,TRUE,,"Nesupervizované učení – základní prinicipy, algoritmus k-means, DBSCAN. Zaměření na popis K-Means",A,"Doptával se ještě na to co je to metrika, jestli algoritmus vždy doběhne stejně, jak volit k.",
Dedecius Kamil,2025 LS,TRUE,,"Lineární regrese – metoda nejmenších čtverců, geometrická interpretace, problém kolinearity.",A,"Vybrat jeden ze způsobů hledání vah a popsat ho, ukázat na příkladu lineární regresi. Doptával se na hodně statistických otázek ohledně interceptu a epsilon a proč chceme aby střední hodnota byla 0.",
Dombek Daniel,2025 LS,TRUE,,QR rozklad: výpočet a využití při výpočtu odhadu metodou nejmenších čtverců (bez zúžení),A,,
Friedjungová Magda,2025 LS,TRUE,,Metrika - definice a příklady. Metoda nejbližších sousedů pro klasifikaci i regresi. Aglomerativní hierarchické shlukování. Blíže nespecifikováno.,A,"Potom se doptávala na to, co má kNN za hyperparametry a jak lze řídit přeučení (řekl jsem čím nižší k, tím spíše se to přeučí) a jak z dendrogramu získat výsledné shlukování (pravil jsem, že vodorovným řezem).",
Kleprlík Luděk ,2025 LS,TRUE,," LU rozklad -> zúžení na definici, zda má každá matice LU rozklad a jaké je využití při řešení Ax=b",B,"Dost v pohodě, pokládal celkem simple otázky, bylo vidět, že nechce, aby se do toho student zamotal, měl jsem momentální okno jen na využití v soustavě, kdy se používá LU rozklad s pivotací, nějak jsem to prostě nedokázal dobře napasovat ",
Kleprlík Luděk ,2025 LS,TRUE,,"[4. otázka - UI] LU rozklad matic, řešení soustavy lineárních rovnic pomocí LU rozkladu, Zaměření: definice LU rozkladu, má každá matice LU rozklad? Jak se využívá LU rozklad při řešení soustavy rovnic (Ax=b)",B,"Celkem simple otázka, definice easy, ne - každá matice nemá LU rozklad (ale má LU rozklad s řádkovou pivotací), využití při řešení soustavy Ax=b -> LUx=b -> subs Ux=y; Ly=b (z definice tvaru L a U už pak rovnou padají výsledky), Kleprlík byl dost v pohodě, měl jsem dohromady popsanou necelou A4 (celkem velkým písmem) a stačilo, celkem mě i naváděl na věci, kde jsem si nebyl úplně jistý (v papíru jsem během psaní ta místa označil) - dával mi nějaké simple příklady/ukázky, ze kterých se daly určité vlastnosti jednoduše vykoukat; jen jsem dostal mental freeze když se zeptal, jak to teda funguje v tom řešení soustavy s tou pivotací, když je LU rozklad jako PA=LU",
Klouda Karel,2025 LS,TRUE,,QR rozklad a metoda nejmenších čtverců ,A,,
Kordík,2025 LS,TRUE,,"Principy lokálního prohledávání, metody typu hill-climbing. Problém lokálního minima a metody jeho zmírnění (tabu search, simulované žíhání).",B,,
Novotný Martin,2025 LS,FALSE,,"Architektura číslicového počítače, instrukční cyklus počítače, základní třídy souborů instrukcí (ISA). Paměťový subsystém počítače, paměťová hierarchie, skrytá paměť (cache). Zaměřte se na architekturu číslicového počítače, instrukční cyklus počítače, základní třídy souborů instrukcí (ISA).",A,Byl spokojený s obsahem papíru a na nic už se nedoptával.,
Petr Ivo,2025 LS,TRUE,,"Lineární regrese – metoda nejmenších čtverců, geometrická interpretace, problém kolinearity.",A,"Popsal jsem víceméně tak jak se učilo v ML1, s jednou chybou v definici RSS, na kterou se mě zeptal a já se opravil. Taky se ptal na pravděpodobnostní interpretaci, chtěl slyšet pojmy jako náhodný výběr a náhodné rozdělení.",
Smítková Janků Ladislava,2025 LS,TRUE,,"Principy lokálního prohledávání, metody typu hill-climbing. Problém lokálního minima a metody jeho zmírnění (tabu search, simulované žíhání).",A,Byla spokojená s obsahem papíru a na nic už se nedoptávala.,
Vašata Daniel,2025 LS,TRUE,,"Lineární regrese – metoda nejmenších čtverců, geometrická interpretace, problém kolinearity.",A,"napsal jsem pseudokód obou algoritmů, asi ne úplně ideálně ale s tou hlavní myšlenkou, což mu stačilo. Chyběla mi tam mapa předchůdců, takže se ptal, jak jde BFS využít pro rekonstrukci nejkratší cesty",
Čepek Miroslav,2024 LS,TRUE,,"Genetický algoritmus a genetické programování. Genetické operátory (selekce, křížení, mutace). Evoluční programování a optimalizace, evoluční strategie.",B,,
Kohlík Martin,2024 LS,FALSE,,"Kombinační logické obvody, popis a možnosti implementace na úrovni hradel. Minimalizace vyjádření logické funkce s využitím map. (Ano, bez sekvenčních obvodů).",A,"Napsal jsem vše z nalejvárny z https://youtu.be/NQ-ofZ_to2Y?si=AoNgaW6phQfNQT4M (těch 11 minut) + k minimalizaci, že hledáme podstatné implikanty, že hledáme skupiny o velikosti druhých mocnin a že z toho pak vznike MNDF. K implementaci vyjádření logické funkce jsem napsal, že lze použít NAND a NOR hradla pro minimalizaci plochy, kterou to bude zabírat. Toť vše, vešlo se mi to na tu třetinu/půlku stránky, co tam je pod zadáním. Zeptal se mě, proč obvody s NAND a NOR mají menší plochu. Tápal jsem, pak jsem teda nakonec řekl, že protože mají méně transistorů, což byla správná odpověď.",
Borkovcová Monika,2025 LS,TRUE,,MapReduce model: principy a jeho využití pro dotazování Big Data.,B,"Třetina otázky byla jako okruh, pak se v otázce ptala na příklady použití MapReduce a na Hadoop technologie - chtěla vědět kontrétní a jejich popis.",
Jitka Hrabáková,2025 LS,FALSE,,Definujte nezávislost náhodných jevů a veličin. Vyslovte CLV a diskutujte její využití.,B,,
Jitka Hrabáková,2025 LS,FALSE,,,,,
Monika Borkovcová,2025 LS,FALSE,,"Typické databázové stroje pro Big Data (Cassandra nebo HBase) - architektura, databázový model, distribuce dat. Zaměření: Typy NoSQL databází a jejich použití a vlastnosti.  Způsoby distributce dat v NoSQL databázích. Architektury NoSQL clusterů.",,"Chtělo se dělení NoSQL databází na Dokumentové, Sloupcové, Key-Value, Grafové databáze a jejich princip, vlastnosti a využití. Způsob distribuce dat v NoSQL databázích. Pak se chtěla architektura Cassandra clusteru (Masterless Ring) a MongoDB clusteru (Primary-Secondary node, Replikační nody a Shard nody)",
Monika Borkovcová,2025 LS,TRUE,,"Distribuovaná idexace v Elastic, Kibana.",,,
Valenta Michal,2025 LS,TRUE,,"Zajištění kvality software: Typologie testů, black vs. white box, automatizace testů, statická analýza kódu, code review, zranitelnosti aplikací.",A,Popisal som 2 A4 a vobec na nic sa ma nedopytal a bol spokojny s pripravou.,
Zdeněk Rybola,2025 LS,TRUE,,"GoF vzory, co jsou a jak se používají. Uveďte konkrétní případ použití vzoru Abstract Factory.",D,"Chtěl slyšet že GoF vzory existují, aby říkaly jak řešit nějaký problém",
Kuznetsov Stanislav ,2024 LS,TRUE,,"Klasické a agilní metodiky vývoje software (základní principy, vhodnost použití, řešené problémy). Základní popis metodik Unified Process (UP), Extrémní programování (XP) a SCRUM.",,,
Pavlíčková,2024 LS,TRUE,,"Analýza a správa požadavků (cíle, kategorizace, UML diagram případů užití, scénáře případů užití, UML diagram aktivit).",,,
Rybola Zdeněk ,2024 LS,TRUE,,"Zpracovaná data píšete nejen pro sebe, ale i pro druhé. A to i pro ty, kteří si třeba jen matně vzpomínají, že tímto předmětem prošli.",,"U SCRUM chce vědět jednotlivé fáze a co všechno přesně je součástí sprintu (denní meetingy, sprint review, atd.)",
Suchánek Marek,2025 ZS,TRUE,,"Modelování procesů, notace BPMN. Klíčové pojmy inženýrství podniků a metoda DEMO. Zaměřtě se na DEMO, co je to transakce...",D,"Snažil se ze mě dostat detailní průběh transakce, to se mu nepovedlo :D ",
Mlejnek Jiří,2024 LS,TRUE,,"Vzory používané během návrhu: třívrstvá architektura, Model View Controller, GoF vzory (Abstraktní továrna, Stav, Adaptér)",A,Napísal som všetky pojmy týkajúce sa otázky. Od informácii o celkovom procese návrhu až po rozpísania jednotlivých vzorov z GoF. Taktiež som k nim nakreslil diagramy.,
Novák,2024 LS,TRUE,,"Techniky pro vyhledávání textových, webových a multimediálních dokumentů: modely, algoritmy, aplikace. Optimalizace webových stránek pro vyhledávače. Zaměřte se na Boolský model a rozšířený Boolský model. Rozdíly mezi nimi.",C,Chtěl vědět i vzorečky výpočtu pro podobnost a pro váhu termu.,
Starosta Štěpán ,2024 LS,TRUE,,"Evaluace modelů pro klasifikaci a regresi, křížová validace.",A,,
Friedjungová Magda,2024 LS,FALSE,,"Inferenční mechanizmus, způsoby realizace inferenčního mechanizmu.        ",A,"Sice jsem vzhledem ke komisi čekal spíš VZD, ale v pohodě - popsal jsem logické metody, zpětné a dopředně řetězení, stručně nastínil IM ve fuzzy systémech a bayesovkých sítích. Doptání na další součásti architektury znalostního systému a na způsoby řešení konfliktu u dopředného řetězení.",
Smítková Janků Ladislava,2024 LS,TRUE,,"Stavový prostor a neinformované prohledávání, stromová expanze, náhodné prohledávání, prohledávání do hloubky a do šířky.",A,"Nejvíc ez věc, okruh jsem si před SZZ projel za 2 minuty s tím, že to je ez. Neměl jsem úplně správně definici stavového prostoru, ale logicky jsem ji na doptání odvodil.",
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
,,FALSE,,,,,
